name,version,latestVersion,repository,published,publisher,size,license,isProd,isDev,isOptional,isPeer,isBundled,parents
"json-parse-even-better-errors","2.3.1","-","-","-","-","-","-",false,true,false,true,false,"parse-json@5.2.0,webpack@5.74.0"
"json-schema-traverse","0.4.1","-","-","-","-","-","-",false,true,false,false,false,"ajv@6.12.6"
"json5","2.2.1","-","-","-","-","-","-",false,true,false,false,false,"@babel/core@7.12.9,@storybook/core-common@6.5.12,loader-utils@2.0.2"
"jsonfile","6.1.0","-","-","-","-","-","-",false,true,false,false,false,"fs-extra@9.1.0"
"junk","3.1.0","-","-","-","-","-","-",false,true,false,false,false,"cpy@8.1.2"
"kind-of","6.0.3","-","-","-","-","-","-",false,true,false,false,false,"micromatch@3.1.10,clone-deep@4.0.1,is-accessor-descriptor@1.0.0,is-data-descriptor@1.0.0,is-descriptor@1.0.2,nanomatch@1.2.13,shallow-clone@3.0.1"
"kleur","3.0.3","-","-","-","-","-","-",false,true,false,false,false,"prompts@2.4.2"
"klona","2.0.5","-","-","-","-","-","-",false,true,false,false,false,"postcss-loader@4.3.0"
"lazy-universal-dotenv","3.0.1","-","-","-","-","-","-",false,true,false,false,false,"@storybook/core-common@6.5.12"
"levn","0.3.0","-","-","-","-","-","-",false,true,false,false,false,"optionator@0.8.3"
"lines-and-columns","1.2.4","-","-","-","-","-","-",false,true,false,false,false,"parse-json@5.2.0"
"load-json-file","1.1.0","-","-","-","-","-","-",false,true,true,false,false,"read-pkg@1.1.0"
"parse-json","2.2.0","-","-","-","-","-","-",false,true,true,false,false,"load-json-file@1.1.0"
"pify","2.3.0","-","-","-","-","-","-",false,true,true,false,false,"load-json-file@1.1.0,path-type@1.1.0"
"loader-runner","4.3.0","-","-","-","-","-","-",false,true,false,true,false,"webpack@5.74.0"
"loader-utils","2.0.2","-","-","-","-","-","-",false,true,false,false,false,"@pmmmwh/react-refresh-webpack-plugin@0.5.7,style-loader@2.0.0,@storybook/mdx1-csf@0.0.1,@storybook/source-loader@6.5.12,babel-loader@8.2.5,css-loader@5.2.7,file-loader@6.2.0,postcss-loader@4.3.0,raw-loader@4.0.2,url-loader@4.1.1"
"locate-path","6.0.0","-","-","-","-","-","-",false,true,false,false,false,"find-up@5.0.0"
"lodash","4.17.21","-","-","-","-","-","-",false,true,false,false,false,"@babel/core@7.12.9,@storybook/addon-actions@6.5.12,@storybook/addon-controls@6.5.12,@storybook/addon-docs@6.5.12,@storybook/api@6.5.12,html-webpack-plugin@5.5.0,pretty-error@4.0.0,renderkid@3.0.0,@storybook/client-api@6.5.12,@storybook/core-client@6.5.12,@storybook/core-server@6.5.12,@storybook/csf@0.0.2--canary.4566f4d.1,@storybook/docs-tools@6.5.12,@storybook/mdx1-csf@0.0.1,@storybook/preview-web@6.5.12,@storybook/react@6.5.12,@storybook/source-loader@6.5.12,@storybook/store@6.5.12,babel-plugin-react-docgen@4.2.1,telejson@6.0.8"
"lodash.debounce","4.0.8","-","-","-","-","-","-",false,true,false,false,false,"@babel/helper-define-polyfill-provider@0.1.5"
"lodash.uniq","4.5.0","-","-","-","-","-","-",false,true,false,false,false,"@mdx-js/mdx@1.6.22"
"loose-envify","1.4.0","1.4.0","git://github.com/zertosh/loose-envify.git","2018-07-10T11:09:45.917Z","zertosh (zertosh@gmail.com)",5814,"MIT",true,false,false,true,false,"prop-types@15.7.2,react@18.2.0,react-dom@18.2.0,scheduler@0.23.0"
"loud-rejection","1.6.0","-","-","-","-","-","-",false,true,true,false,false,"meow@3.7.0"
"lower-case","2.0.2","-","-","-","-","-","-",false,true,false,false,false,"no-case@3.0.4"
"lru-cache","6.0.0","-","-","-","-","-","-",false,true,false,false,false,"semver@7.3.8,cacache@15.3.0"
"lz-string","1.4.4","-","-","-","-","-","-",false,true,false,false,false,"@testing-library/dom@8.16.0"
"makeerror","1.0.12","-","-","-","-","-","-",false,true,false,false,false,"walker@1.0.8"
"map-age-cleaner","0.1.3","-","-","-","-","-","-",false,true,false,false,false,"mem@8.1.1"
"map-cache","0.2.2","-","-","-","-","-","-",false,true,false,false,false,"fragment-cache@0.2.1,snapdragon@0.8.2"
"map-obj","1.0.1","-","-","-","-","-","-",false,true,true,false,false,"camelcase-keys@2.1.0,meow@3.7.0"
"map-or-similar","1.5.0","-","-","-","-","-","-",false,true,false,false,false,"memoizerific@1.11.3"
"map-visit","1.0.0","-","-","-","-","-","-",false,true,false,false,false,"collection-visit@1.0.0"
"markdown-escapes","1.0.4","-","-","-","-","-","-",false,true,false,false,false,"remark-parse@8.0.3"
"md5.js","1.3.5","-","-","-","-","-","-",false,true,false,false,false,"create-hash@1.2.0,evp_bytestokey@1.0.3"
"mdast-squeeze-paragraphs","4.0.0","-","-","-","-","-","-",false,true,false,false,false,"remark-squeeze-paragraphs@4.0.0"
"mdast-util-definitions","4.0.0","-","-","-","-","-","-",false,true,false,false,false,"mdast-util-to-hast@10.0.1,remark-external-links@8.0.0"
"mdast-util-from-markdown","1.2.0","1.3.0","git+https://github.com/syntax-tree/mdast-util-from-markdown.git","2021-11-22T19:27:36.054Z","wooorm (tituswormer@gmail.com)",89276,"MIT",true,false,false,false,false,"remark-parse@10.0.1"
"mdast-util-to-string","3.1.0","3.1.1","git+https://github.com/syntax-tree/mdast-util-to-string.git","2021-04-26T08:31:10.152Z","wooorm (tituswormer@gmail.com)",8948,"MIT",true,false,false,false,false,"mdast-util-from-markdown@1.2.0"
"unist-util-stringify-position","3.0.2","3.0.3","git+https://github.com/syntax-tree/unist-util-stringify-position.git","2022-03-03T12:42:34.341Z","wooorm (tituswormer@gmail.com)",11186,"MIT",true,false,false,false,false,"mdast-util-from-markdown@1.2.0,vfile@5.3.5,vfile-message@3.1.2"
"mdast-util-to-hast","10.0.1","-","-","-","-","-","-",false,true,false,false,false,"@mdx-js/mdx@1.6.22"
"mdast-util-to-string","1.1.0","-","-","-","-","-","-",false,true,false,false,false,"remark-slug@6.1.0"
"mdurl","1.0.1","-","-","-","-","-","-",false,true,false,false,false,"mdast-util-to-hast@10.0.1"
"media-typer","0.3.0","-","-","-","-","-","-",false,true,false,false,false,"type-is@1.6.18"
"mem","8.1.1","-","-","-","-","-","-",false,true,false,false,false,"webpack-dev-middleware@4.3.0"
"mimic-fn","3.1.0","-","-","-","-","-","-",false,true,false,false,false,"mem@8.1.1"
"memfs","3.4.7","-","-","-","-","-","-",false,true,false,false,false,"fork-ts-checker-webpack-plugin@6.5.2,webpack-dev-middleware@4.3.0"
"memoizerific","1.11.3","-","-","-","-","-","-",false,true,false,false,false,"@storybook/addon-backgrounds@6.5.12,@storybook/addon-viewport@6.5.12,@storybook/api@6.5.12,@storybook/client-api@6.5.12,@storybook/components@6.5.12,@storybook/router@6.5.12,@storybook/store@6.5.12,@storybook/theming@6.5.12,@storybook/ui@6.5.12,telejson@6.0.8"
"memory-fs","0.4.1","-","-","-","-","-","-",false,true,false,false,false,"webpack@4.46.0,webpack-dev-middleware@3.7.3"
"meow","3.7.0","-","-","-","-","-","-",false,true,true,false,false,"default-browser-id@1.0.4"
"find-up","1.1.2","-","-","-","-","-","-",false,true,true,false,false,"read-pkg-up@1.0.1"
"path-exists","2.1.0","-","-","-","-","-","-",false,true,true,false,false,"find-up@1.1.2"
"path-type","1.1.0","-","-","-","-","-","-",false,true,true,false,false,"read-pkg@1.1.0"
"read-pkg","1.1.0","-","-","-","-","-","-",false,true,true,false,false,"read-pkg-up@1.0.1"
"read-pkg-up","1.0.1","-","-","-","-","-","-",false,true,true,false,false,"meow@3.7.0"
"merge-descriptors","1.0.1","-","-","-","-","-","-",false,true,false,false,false,"express@4.18.1"
"merge-stream","2.0.0","-","-","-","-","-","-",false,true,false,true,false,"execa@5.1.1,jest-worker@27.5.1"
"merge2","1.4.1","-","-","-","-","-","-",false,true,false,false,false,"fast-glob@3.2.12,globby@11.1.0"
"methods","1.1.2","-","-","-","-","-","-",false,true,false,false,false,"express@4.18.1"
"microevent.ts","0.1.1","-","-","-","-","-","-",false,true,false,false,false,"worker-rpc@0.1.1"
"micromark","3.1.0","3.1.0","git+https://github.com/micromark/micromark.git#main","2022-10-06T17:43:40.674Z","wooorm (tituswormer@gmail.com)",230187,"MIT",true,false,false,false,false,"mdast-util-from-markdown@1.2.0"
"micromark-core-commonmark","1.0.6","1.0.6","git+https://github.com/micromark/micromark.git#main","2021-12-04T08:24:52.667Z","wooorm (tituswormer@gmail.com)",204418,"MIT",true,false,false,false,false,"micromark@3.1.0"
"micromark-factory-destination","1.0.0","1.0.0","git+https://github.com/micromark/micromark.git#main","2021-06-22T19:03:31.449Z","wooorm (tituswormer@gmail.com)",14359,"MIT",true,false,false,false,false,"micromark-core-commonmark@1.0.6"
"micromark-factory-label","1.0.2","1.0.2","git+https://github.com/micromark/micromark.git#main","2021-10-09T07:39:36.028Z","wooorm (tituswormer@gmail.com)",11965,"MIT",true,false,false,false,false,"micromark-core-commonmark@1.0.6"
"micromark-factory-space","1.0.0","1.0.0","git+https://github.com/micromark/micromark.git#main","2021-06-22T19:03:38.533Z","wooorm (tituswormer@gmail.com)",8007,"MIT",true,false,false,false,false,"micromark@3.1.0,micromark-core-commonmark@1.0.6,micromark-factory-title@1.0.2,micromark-factory-whitespace@1.0.0"
"micromark-factory-title","1.0.2","1.0.2","git+https://github.com/micromark/micromark.git#main","2021-10-09T07:39:56.813Z","wooorm (tituswormer@gmail.com)",11269,"MIT",true,false,false,false,false,"micromark-core-commonmark@1.0.6"
"micromark-factory-whitespace","1.0.0","1.0.0","git+https://github.com/micromark/micromark.git#main","2021-06-22T19:03:45.490Z","wooorm (tituswormer@gmail.com)",7675,"MIT",true,false,false,false,false,"micromark-core-commonmark@1.0.6"
"micromark-util-character","1.1.0","1.1.0","git+https://github.com/micromark/micromark.git#main","2021-08-03T18:06:13.251Z","wooorm (tituswormer@gmail.com)",30874,"MIT",true,false,false,false,false,"micromark@3.1.0,micromark-core-commonmark@1.0.6,micromark-factory-destination@1.0.0,micromark-factory-label@1.0.2,micromark-factory-space@1.0.0,micromark-factory-title@1.0.2,micromark-factory-whitespace@1.0.0,micromark-util-classify-character@1.0.0,micromark-util-decode-string@1.0.2,micromark-util-sanitize-uri@1.1.0"
"micromark-util-chunked","1.0.0","1.0.0","git+https://github.com/micromark/micromark.git#main","2021-06-22T19:03:55.189Z","wooorm (tituswormer@gmail.com)",11625,"MIT",true,false,false,false,false,"micromark@3.1.0,micromark-core-commonmark@1.0.6,micromark-util-combine-extensions@1.0.0,micromark-util-subtokenize@1.0.2"
"micromark-util-classify-character","1.0.0","1.0.0","git+https://github.com/micromark/micromark.git#main","2021-06-22T19:03:59.718Z","wooorm (tituswormer@gmail.com)",7747,"MIT",true,false,false,false,false,"micromark-core-commonmark@1.0.6"
"micromark-util-combine-extensions","1.0.0","1.0.0","git+https://github.com/micromark/micromark.git#main","2021-06-22T19:04:03.273Z","wooorm (tituswormer@gmail.com)",9032,"MIT",true,false,false,false,false,"micromark@3.1.0"
"micromark-util-decode-numeric-character-reference","1.0.0","1.0.0","git+https://github.com/micromark/micromark.git#main","2021-06-22T19:04:07.792Z","wooorm (tituswormer@gmail.com)",7600,"MIT",true,false,false,false,false,"mdast-util-from-markdown@1.2.0,micromark@3.1.0,micromark-util-decode-string@1.0.2"
"micromark-util-decode-string","1.0.2","1.0.2","git+https://github.com/micromark/micromark.git#main","2021-11-22T20:02:32.235Z","wooorm (tituswormer@gmail.com)",7937,"MIT",true,false,false,false,false,"mdast-util-from-markdown@1.2.0"
"micromark-util-encode","1.0.1","1.0.1","git+https://github.com/micromark/micromark.git#main","2021-12-27T18:09:10.874Z","wooorm (tituswormer@gmail.com)",5119,"MIT",true,false,false,false,false,"micromark@3.1.0,micromark-util-sanitize-uri@1.1.0"
"micromark-util-html-tag-name","1.1.0","1.1.0","git+https://github.com/micromark/micromark.git#main","2022-05-25T18:45:59.586Z","wooorm (tituswormer@gmail.com)",7799,"MIT",true,false,false,false,false,"micromark-core-commonmark@1.0.6"
"micromark-util-normalize-identifier","1.0.0","1.0.0","git+https://github.com/micromark/micromark.git#main","2021-06-22T19:04:18.688Z","wooorm (tituswormer@gmail.com)",6896,"MIT",true,false,false,false,false,"mdast-util-from-markdown@1.2.0,micromark@3.1.0,micromark-core-commonmark@1.0.6"
"micromark-util-resolve-all","1.0.0","1.0.0","git+https://github.com/micromark/micromark.git#main","2021-06-22T19:04:21.977Z","wooorm (tituswormer@gmail.com)",7442,"MIT",true,false,false,false,false,"micromark@3.1.0,micromark-core-commonmark@1.0.6"
"micromark-util-sanitize-uri","1.1.0","1.1.0","git+https://github.com/micromark/micromark.git#main","2022-09-28T16:42:31.447Z","wooorm (tituswormer@gmail.com)",14666,"MIT",true,false,false,false,false,"micromark@3.1.0,mdast-util-to-hast@12.2.4"
"micromark-util-subtokenize","1.0.2","1.0.2","git+https://github.com/micromark/micromark.git#main","2021-10-09T07:41:00.011Z","wooorm (tituswormer@gmail.com)",18303,"MIT",true,false,false,false,false,"micromark@3.1.0,micromark-core-commonmark@1.0.6"
"micromark-util-symbol","1.0.1","1.0.1","git+https://github.com/micromark/micromark.git#main","2021-12-03T11:14:47.090Z","wooorm (tituswormer@gmail.com)",37009,"MIT",true,false,false,false,false,"mdast-util-from-markdown@1.2.0,micromark@3.1.0,micromark-core-commonmark@1.0.6,micromark-factory-destination@1.0.0,micromark-factory-label@1.0.2,micromark-factory-title@1.0.2,micromark-factory-whitespace@1.0.0,micromark-util-character@1.1.0,micromark-util-chunked@1.0.0,micromark-util-classify-character@1.0.0,micromark-util-decode-numeric-character-reference@1.0.0,micromark-util-decode-string@1.0.2,micromark-util-normalize-identifier@1.0.0,micromark-util-sanitize-uri@1.1.0,micromark-util-subtokenize@1.0.2"
"micromark-util-types","1.0.2","1.0.2","git+https://github.com/micromark/micromark.git#main","2021-11-19T16:20:15.115Z","wooorm (tituswormer@gmail.com)",46775,"MIT",true,false,false,false,false,"mdast-util-from-markdown@1.2.0,micromark@3.1.0,micromark-core-commonmark@1.0.6,micromark-factory-destination@1.0.0,micromark-factory-label@1.0.2,micromark-factory-space@1.0.0,micromark-factory-title@1.0.2,micromark-factory-whitespace@1.0.0,micromark-util-character@1.1.0,micromark-util-classify-character@1.0.0,micromark-util-combine-extensions@1.0.0,micromark-util-resolve-all@1.0.0,micromark-util-subtokenize@1.0.2"
"micromatch","4.0.5","-","-","-","-","-","-",false,true,false,false,false,"@jest/transform@26.6.2,@storybook/react-docgen-typescript-plugin@1.0.2-canary.6.9d540b91e815f8fc2f8829189deb00553559ff63.0,fast-glob@3.2.12,jest-haste-map@26.6.2,jest-util@26.6.2"
"miller-rabin","4.0.1","-","-","-","-","-","-",false,true,false,false,false,"diffie-hellman@5.0.3"
"mime","1.6.0","-","-","-","-","-","-",false,true,false,false,false,"send@0.18.0"
"mime-db","1.52.0","-","-","-","-","-","-",false,true,false,false,false,"compressible@2.0.18,mime-types@2.1.35"
"mime-types","2.1.35","-","-","-","-","-","-",false,true,false,true,false,"accepts@1.3.8,form-data@3.0.1,type-is@1.6.18,url-loader@4.1.1,webpack@5.74.0,webpack-dev-middleware@4.3.0"
"mimic-fn","2.1.0","-","-","-","-","-","-",false,true,false,false,false,"onetime@5.1.2"
"min-document","2.19.0","-","-","-","-","-","-",false,true,false,false,false,"global@4.4.0"
"min-indent","1.0.1","-","-","-","-","-","-",false,true,false,false,false,"strip-indent@3.0.0"
"minimalistic-assert","1.0.1","-","-","-","-","-","-",false,true,false,false,false,"asn1.js@5.4.1,des.js@1.0.1,elliptic@6.5.4,hash.js@1.1.7,hmac-drbg@1.0.1"
"minimalistic-crypto-utils","1.0.1","-","-","-","-","-","-",false,true,false,false,false,"elliptic@6.5.4,hmac-drbg@1.0.1"
"minimatch","3.1.2","-","-","-","-","-","-",false,true,false,false,false,"fork-ts-checker-webpack-plugin@6.5.2,glob@7.2.3,node-dir@0.1.17,test-exclude@6.0.0"
"minimist","1.2.6","-","-","-","-","-","-",false,true,true,false,false,"@cnakazawa/watch@1.0.4,json5@1.0.1,mkdirp@0.5.6,handlebars@4.7.7,meow@3.7.0,sane@4.1.0"
"minipass","3.3.4","-","-","-","-","-","-",false,true,false,false,false,"cacache@15.3.0,fs-minipass@2.1.0,minipass-collect@1.0.2,minipass-flush@1.0.5,minipass-pipeline@1.2.4,minizlib@2.1.2,ssri@8.0.1,tar@6.1.11"
"minipass-collect","1.0.2","-","-","-","-","-","-",false,true,false,false,false,"cacache@15.3.0"
"minipass-flush","1.0.5","-","-","-","-","-","-",false,true,false,false,false,"cacache@15.3.0"
"minipass-pipeline","1.2.4","-","-","-","-","-","-",false,true,false,false,false,"cacache@15.3.0"
"minizlib","2.1.2","-","-","-","-","-","-",false,true,false,false,false,"tar@6.1.11"
"mississippi","3.0.0","-","-","-","-","-","-",false,true,false,false,false,"cacache@12.0.4"
"mixin-deep","1.3.2","-","-","-","-","-","-",false,true,false,false,false,"base@0.11.2"
"mkdirp","1.0.4","-","-","-","-","-","-",false,true,false,false,false,"@npmcli/move-file@1.1.2,cacache@15.3.0,tar@6.1.11"
"move-concurrently","1.0.1","-","-","-","-","-","-",false,true,false,false,false,"cacache@12.0.4"
"mri","1.2.0","1.2.0","git+https://github.com/lukeed/mri.git","2021-09-12T22:35:52.359Z","lukeed (luke@lukeed.com)",13261,"MIT",true,false,false,false,false,"sade@1.8.1"
"ms","2.1.2","2.1.3","git+https://github.com/zeit/ms.git","2019-06-06T17:31:55.859Z","styfle (steven@ceriously.com)",6842,"MIT",true,true,false,false,false,"debug@4.3.4"
"nan","2.17.0","-","-","-","-","-","-",false,true,true,false,false,"fsevents@1.2.13"
"nanoid","3.3.4","4.0.1","git+https://github.com/ai/nanoid.git","2022-05-03T10:57:17.542Z","ai (andrey@sitnik.ru)",21583,"MIT",true,true,false,false,false,"@storybook/telemetry@6.5.12,postcss@8.4.14"
"nanomatch","1.2.13","-","-","-","-","-","-",false,true,false,false,false,"micromatch@3.1.10"
"negotiator","0.6.3","-","-","-","-","-","-",false,true,false,false,false,"accepts@1.3.8"
"neo-async","2.6.2","-","-","-","-","-","-",false,true,false,true,false,"watchpack@1.7.5,webpack@5.74.0,handlebars@4.7.7,react-docgen@5.4.3"
"nested-error-stacks","2.1.1","-","-","-","-","-","-",false,true,false,false,false,"cp-file@7.0.0,cpy@8.1.2"
"next","12.3.1","13.2.3","git+https://github.com/vercel/next.js.git","2022-09-19T23:35:03.016Z","vercel-release-bot (infra+release@vercel.com)",24389715,"MIT",true,true,false,true,false,"scholar@0.1.0,storybook-addon-next-router@4.0.1"
"next-cookies","2.0.3","2.0.3","git+https://github.com/matthewmueller/next-cookies.git","2019-11-29T14:05:04.602Z","nfriedly (nathan@nfriedly.com)",4936,"MIT",true,false,false,false,false,"scholar@0.1.0"
"nice-try","1.0.5","-","-","-","-","-","-",false,true,false,false,false,"cross-spawn@6.0.5"
"no-case","3.0.4","-","-","-","-","-","-",false,true,false,false,false,"dot-case@3.0.4,pascal-case@3.1.2"
"node-dir","0.1.17","-","-","-","-","-","-",false,true,false,false,false,"react-docgen@5.4.3"
"node-fetch","2.6.7","-","-","-","-","-","-",false,true,false,false,false,"@storybook/core-server@6.5.12,@storybook/manager-webpack4@6.5.12,@storybook/manager-webpack5@6.5.12,isomorphic-unfetch@3.1.0"
